3788,Jan 2016,          1.8%        ,,          -0.2%        
3789,Dec 2015,          -1.2%        ,,          0.4%        
3790,Nov 2015,          -0.1%        ,,          1.0%        
3791,Oct 2015,          0.5%        ,,          -0.1%        
3792,Sep 2015,          -0.4%        ,,          -0.3%        
3793,Aug 2015,          0.0%        ,,          0.3%        
3794,Jul 2015,          0.6%        ,,          -0.8%        
3795,Jun 2015,          0.8%        ,,          -0.7%        
3796,May 2015,          0.5%        ,,          -0.9%        
3797,Apr 2015,          0.5%        ,,          -0.1%        
3798,Mar 2015,          -0.2%        ,,          0.7%        
3799,Feb 2015,          -0.4%        ,,          -0.8%        
3800,Jan 2015,          -0.7%        ,,          1.9%        
3801,Dec 2014,          -0.9%        ,,          0.3%        
3802,Nov 2014,          -1.3%        ,,          2.1%        
3803,Oct 2014,          -1.0%        ,,          0.2%        
3804,Sep 2014,          0.2%        ,,
3805,Aug 2014,          0.4%        ,,
3806,Jul 2014,          -0.7%        ,,
3807,Jun 2014,          3.0%        ,,
3808,May 2014,          -0.1%        ,,
3809,Apr 2014,          0.4%        ,,
3810,Mar 2014,          2.9%        ,,
3811,Feb 2014,          0.1%        ,,          1.1%        
3812,Jan 2014,          0.9%        ,,          -1.3%        
3813,Dec 2013,          -1.9%        ,,          1.2%        
3814,Nov 2013,          0.1%        ,,          0.4%        
3815,Oct 2013,          0.7%        ,,          -0.1%        
3816,Sep 2013,          -0.2%        ,,          -0.1%        
3817,Aug 2013,          -0.4%        ,,          -0.8%        
3818,Jul 2013,          -0.5%        ,,          0.0%        
3819,Jun 2013,          0.1%        ,,          0.7%        
3820,May 2013,          1.0%        ,,          1.3%        
3821,Apr 2013,          1.5%        ,,          -1.4%        
3822,Mar 2013,          -1.7%        ,,          -0.7%        
3823,Feb 2013,          -1.7%        ,,          2.3%        
3824,Jan 2013,          2.9%        ,,          1.3%        
3825,Dec 2012,          1.0%        ,,          1.8%        
3826,Nov 2012,          1.6%        ,,          2.0%        
3827,Oct 2012,          1.9%        ,,          -1.6%        
3828,Sep 2012,          1.7%        ,,          -0.4%        
3829,Aug 2012,          -2.1%        ,,          -1.4%        
3830,Jul 2012,          -1.3%        ,,          0.7%        
3831,Jun 2012,          -2.2%        ,,          -1.1%        
3832,May 2012,          0.8%        ,,          1.6%        
3833,Apr 2012,          -0.6%        ,,          2.2%        
3834,Mar 2012,          -0.8%        ,,          0.3%        
3835,Feb 2012,          1.9%        ,,          1.1%        
3836,Jan 2012,          -3.2%        ,,          0.1%        
3837,Dec 2011,          2.1%        ,,          0.6%        
3838,Nov 2011,          0.5%        ,,          -1.5%        
3839,Oct 2011,          1.5%        ,,          2.3%        
3840,Sep 2011,          1.8%        ,,          0.7%        
3841,Aug 2011,          -0.4%        ,,          -3.6%        
3842,Jul 2011,          0.7%        ,,          0.5%        
3843,Jun 2011,          0.6%        ,,          3.6%        
3844,May 2011,          0.7%        ,,          -2.7%        
3845,Apr 2011,          -0.4%        ,,          -0.8%        
3846,Mar 2011,          2.5%        ,,          2.0%        
3847,Feb 2011,          -0.6%        ,,          -3.8%        
3848,Jan 2011,          -3.0%        ,,          0.9%        
3849,Dec 2010,          3.0%        ,,          2.8%        
3850,Dec 2010,          4.5%        ,,          0.9%        
3851,Nov 2010,          2.4%        ,,          -1.0%        
3852,Oct 2010,          -1.9%        ,,
3853,Sep 2010,          1.3%        ,,
3854,Aug 2010,          1.9%        ,,
3855,Jul 2010,          -2.8%        ,,
3856,Jun 2010,          -0.6%        ,,
3857,May 2010,          1.6%        ,,
3858,Apr 2010,          -1.0%        ,,
3859,Mar 2010,          4.8%        ,,
3860,Feb 2010,          1.7%        ,,
3861,Jan 2010,          -0.6%        ,,          0.9%        
3862,Dec 2009,          2.0%        ,,          2.0%        
3863,Nov 2009,          2.1%        ,,          1.2%        
3864,Oct 2009,          -1.3%        ,,          0.8%        
3865,Sep 2009,          1.8%        ,,          1.1%        
3866,Aug 2009,          -0.3%        ,,          0.8%        
3867,Jul 2009,          0.8%        ,,          -4.5%        
3868,Jun 2009,          2.5%        ,,          -3.6%        
3869,May 2009,          1.1%        ,,          1.2%        
3870,Apr 2009,          0.4%        ,,          -1.1%        
3871,Mar 2009,          -0.6%        ,,          2.0%        
3872,Feb 2009,          3.9%        ,,          2.5%        
3873,Jan 2009,          -3.0%        ,,          -0.7%        
3874,Dec 2008,          -5.5%        ,,          -0.7%        
3875,Nov 2008,          0.6%        ,,          0.3%        
3876,Oct 2008,          -4.4%        ,,          3.7%        
3877,Sep 2008,          -1.0%        ,,          -0.4%        
3878,Aug 2008,          -3.0%        ,,          1.9%        
3879,Jul 2008,          0.7%        ,,
3880,Jun 2008,          2.4%        ,,
3881,May 2008,          -0.9%        ,,
3882,Apr 2008,          1.9%        ,,
3883,Mar 2008,          1.5%        ,,
3884,Feb 2008,          -2.6%        ,,
3885,Jan 2008,          -1.6%        ,,
3886,Dec 2007,          2.6%        ,,
3887,Nov 2007,          -0.4%        ,,
3888,Oct 2007,          -0.9%        ,,
3889,Sep 2007,          1.1%        ,,
3890,Aug 2007,          -1.8%        ,,
3891,Jul 2007,          3.4%        ,,
3892,Jun 2007,          -0.5%        ,,
3893,May 2007,          -0.2%        ,,
3894,Apr 2007,          2.5%        ,,
3895,May 2022,          1.4%        ,1.6%,          1.3%        
3896,Apr 2022,          1.2%        ,1.8%,          2.4%        
3897,Mar 2022,          2.0%        ,1.3%,          1.8%        
3898,Feb 2022,          1.5%        ,1.6%,          1.3%        
3899,Jan 2022,          1.1%        ,1.8%,          2.4%        
3900,Dec 2021,          2.1%        ,1.3%,          1.5%        
3901,Nov 2021,          1.3%        ,1.0%,          1.3%        
3902,Oct 2021,          1.2%        ,0.7%,          0.8%        
3903,Sep 2021,          0.7%        ,0.6%,          0.8%        
3904,Aug 2021,          0.6%        ,0.7%,          0.9%        
3905,Jul 2021,          0.5%        ,0.7%,          0.6%        
3906,Jun 2021,          0.8%        ,0.2%,          0.1%        
3907,May 2021,          0.5%        ,-0.3%,          0.2%        
3908,Apr 2021,          -0.2%        ,0.4%,          0.4%        
3909,Mar 2021,          0.3%        ,0.4%,          0.8%        
3910,Feb 2021,          0.5%        ,0.5%,          0.8%        
3911,Jan 2021,          0.3%        ,1.5%,          0.8%        
3912,Dec 2020,          0.6%        ,0.2%,          -1.4%        
3913,Nov 2020,          0.5%        ,-0.2%,          -0.3%        
3914,Oct 2020,          0.7%        ,0.1%,          -0.5%        
3915,Sep 2020,          0.7%        ,1.0%,          -0.3%        
3916,Aug 2020,          0.3%        ,0.1%,          0.0%        
3917,Jul 2020,          0.1%        ,-1.5%,          0.1%        
3918,Jun 2020,          -1.1%        ,-1.8%,          -0.1%        
3919,May 2020,          -2.3%        ,-0.8%,          -0.1%        
3920,Apr 2020,          -1.3%        ,0.0%,          0.3%        
3921,Mar 2020,          -0.2%        ,0.1%,          0.9%        
3922,Feb 2020,          -0.4%        ,0.1%,          0.8%        
3923,Jan 2020,          -0.1%        ,0.1%,          0.0%        
3924,Dec 2019,          0.1%        ,0.2%,          0.5%        
3925,Nov 2019,          -0.2%        ,0.2%,          0.7%        
3926,Oct 2019,          0.2%        ,0.2%,          0.3%        
3927,Sep 2019,          0.0%        ,0.3%,          -0.1%        
3928,Aug 2019,          0.0%        ,0.3%,
3929,Jul 2019,          0.4%        ,0.3%,
3930,Jun 2019,          0.0%        ,0.3%,
3931,May 2019,          0.3%        ,0.3%,
3932,Apr 2019,          0.5%        ,0.3%,
3933,Mar 2019,          0.0%        ,0.3%,
3934,Feb 2019,          0.3%        ,0.3%,
3935,Jan 2019,          0.8%        ,0.3%,
3936,Dec 2018,          0.6%        ,0.3%,
3937,Nov 2018,          -0.1%        ,0.3%,
3938,Oct 2018,          0.6%        ,0.2%,
3939,Sep 2018,          0.3%        ,0.2%,
3940,Aug 2018,          0.5%        ,0.2%,
3941,Jul 2018,          0.6%        ,0.2%,
3942,Jun 2018,          0.1%        ,0.1%,
3943,May 2018,          0.4%        ,0.1%,
3944,Apr 2018,          0.3%        ,0.1%,
3945,Mar 2018,          0.0%        ,0.1%,          0.6%        
3946,Feb 2018,          0.6%        ,0.1%,          0.6%        
3947,Jan 2018,          0.6%        ,0.1%,          0.3%        
3948,Dec 2017,          0.4%        ,0.1%,          -0.1%        
3949,Nov 2017,          0.4%        ,0.1%,          0.3%        
3950,Oct 2017,          -0.1%        ,0.1%,          -0.1%        
3951,Sep 2017,          0.0%        ,0.1%,          -0.1%        
3952,Aug 2017,          0.7%        ,0.1%,          -0.1%        
3953,Jul 2017,          0.2%        ,0.1%,          0.1%        
3954,Jun 2017,          0.5%        ,0.1%,          0.1%        
3955,May 2017,          0.3%        ,0.1%,          0.0%        
3956,Apr 2017,          -0.2%        ,0.3%,          0.7%        
3957,Mar 2017,          0.2%        ,0.4%,          0.2%        
3958,Feb 2017,          0.3%        ,,          0.1%        
3959,Jan 2017,          0.3%        ,,          0.2%        
3960,Dec 2016,          0.4%        ,,          0.4%        
3961,Nov 2016,          0.7%        ,,
3962,Oct 2016,          -0.2%        ,,
3963,Sep 2016,          0.1%        ,,
3964,Aug 2016,          0.2%        ,,
3965,Jul 2016,          0.0%        ,,
3966,Jun 2016,          0.2%        ,,
3967,May 2016,          0.2%        ,,
3968,Apr 2016,          0.1%        ,,
3969,Mar 2016,          0.4%        ,,
3970,Feb 2016,          -0.1%        ,,
3971,Jan 2016,          0.1%        ,,
3972,Dec 2015,          0.1%        ,,
3973,Nov 2015,          -0.2%        ,,
3974,Oct 2015,          0.0%        ,,
3975,Sep 2015,          0.3%        ,,
3976,Aug 2015,          0.0%        ,,
3977,Jul 2015,          0.1%        ,,
3978,Jun 2015,          0.8%        ,,
3979,May 2015,          0.3%        ,,
3980,Apr 2015,          0.4%        ,,
3981,Mar 2015,          0.1%        ,,
3982,Feb 2015,          0.3%        ,,
3983,Jan 2015,          0.0%        ,,
3984,Dec 2014,          0.0%        ,,
3985,Nov 2014,          0.2%        ,,
3986,Oct 2014,          0.2%        ,,
3987,Sep 2014,          0.3%        ,,
3988,Aug 2014,          0.1%        ,,
3989,Jul 2014,          0.4%        ,,
3990,Jun 2014,          0.4%        ,,
3991,May 2014,          0.5%        ,,
3992,Apr 2014,          0.6%        ,,
3993,Mar 2014,          0.4%        ,,
3994,Feb 2014,          0.5%        ,,
3995,Jan 2014,          0.4%        ,,          0.7%        
3996,Dec 2013,          0.5%        ,,          0.3%        
3997,Nov 2013,          0.4%        ,,          0.0%        
3998,Oct 2013,          0.8%        ,,          0.1%        
3999,Sep 2013,          0.6%        ,,          0.3%        
4000,Aug 2013,          0.4%        ,,          0.0%        
4001,Jul 2013,          0.4%        ,,          0.1%        
4002,Jun 2013,          0.1%        ,,          1.0%        
4003,May 2013,          -0.1%        ,,          0.1%        
4004,Apr 2013,          0.2%        ,,          0.3%        
4005,Mar 2013,          -0.1%        ,,          0.4%        
4006,Feb 2013,          0.0%        ,,          0.4%        
4007,Jan 2013,          0.9%        ,,          0.5%        
4008,Dec 2012,          0.3%        ,,          0.4%        
4009,Nov 2012,          0.2%        ,,          0.3%        
4010,Oct 2012,          0.3%        ,,          1.0%        
4011,Sep 2012,          0.7%        ,,          0.8%        
4012,Aug 2012,          0.6%        ,,          1.0%        
4013,Jul 2012,          0.8%        ,,          0.5%        
4014,Jun 2012,          0.1%        ,,          0.9%        
4015,May 2012,          0.3%        ,,          0.8%        
4016,Apr 2012,          0.3%        ,,          0.2%        
4017,Mar 2012,          0.3%        ,,          0.7%        
4018,Feb 2012,          0.6%        ,,          0.9%        
4019,Jan 2012,          0.8%        ,,          1.0%        
4020,Dec 2011,          0.6%        ,,          0.3%        
4021,Nov 2011,          0.3%        ,,          0.4%        
4022,Oct 2011,          0.8%        ,,          0.5%        
4023,Sep 2011,          0.0%        ,,          0.0%        
4024,Aug 2011,          0.4%        ,,          -0.2%        
4025,Jul 2011,          0.5%        ,,
4026,Jun 2011,          0.4%        ,,
4027,May 2011,          0.9%        ,,
4028,Apr 2011,          1.0%        ,,
4029,Mar 2011,          1.3%        ,,
4030,Feb 2011,          0.7%        ,,
4031,Jan 2011,          1.0%        ,,
4032,Dec 2010,          1.1%        ,,
4033,Nov 2010,          0.4%        ,,
4034,Oct 2010,          0.8%        ,,
4035,Sep 2010,          1.3%        ,,
4036,Aug 2010,          0.6%        ,,
4037,Jul 2010,          1.1%        ,,
4038,Jun 2010,          0.5%        ,,
4039,May 2010,          0.1%        ,,
4040,Apr 2010,          0.4%        ,,
4041,Mar 2010,          0.7%        ,,
4042,Feb 2010,          0.4%        ,,
4043,Jan 2010,          0.2%        ,,
4044,Dec 2009,          -0.3%        ,,
4045,Nov 2009,          0.4%        ,,          0.2%        
4046,Oct 2009,          0.4%        ,,          -1.5%        
4047,Sep 2009,          -0.4%        ,,          -1.0%        
4048,Aug 2009,          -1.6%        ,,          -1.1%        
4049,Jul 2009,          -1.1%        ,,          -1.0%        
4050,Jun 2009,          -1.4%        ,,          -1.1%        
4051,May 2009,          -1.2%        ,,          -1.3%        
4052,Apr 2009,          -1.3%        ,,          -0.7%        
4053,Mar 2009,          -1.0%        ,,          0.1%        
4054,Feb 2009,          -1.4%        ,,          0.6%        
4055,Jan 2009,          -1.1%        ,,          0.8%        
4056,Dec 2008,          -1.3%        ,,          0.6%        
4057,Nov 2008,          -1.1%        ,,          0.1%        
4058,Oct 2008,          -0.6%        ,,          -0.1%        
4059,Sep 2008,          -0.2%        ,,
4060,Aug 2008,          0.3%        ,,
4061,Jul 2008,          1.1%        ,,
4062,Jun 2008,          0.7%        ,,
4063,May 2008,          0.3%        ,,
4064,Apr 2008,          0.5%        ,,
4065,Mar 2008,          0.2%        ,,
4066,Feb 2008,          0.5%        ,,
4067,Jan 2008,          0.9%        ,,
4068,Dec 2007,          0.7%        ,,
4069,Nov 2007,          0.4%        ,,
4070,Oct 2007,          0.1%        ,,
4071,Sep 2007,          0.4%        ,,
4072,Aug 2007,          0.3%        ,,
4073,Jul 2007,          0.5%        ,,
4074,Jun 2007,          0.4%        ,,
4075,May 2007,          0.5%        ,,
4076,Apr 2007,          0.4%        ,,
4077,Mar 2007,          0.0%        ,,
4078,Feb 2007,          0.3%        ,,
4079,Jan 2007,          0.2%        ,,
4080,Dec 2006,          0.0%        ,,
4081,Jun 2022,          6.8%        ,6.7%,          6.3%        
4082,May 2022,          6.3%        ,6.4%,          6.0%        
4083,Apr 2022,          6.3%        ,6.6%,          5.1%        
4084,Mar 2022,          6.6%        ,6.5%,          4.2%        
4085,Feb 2022,          6.4%        ,6.7%,          4.0%        
4086,Jan 2022,          6.1%        ,5.5%,          2.4%        
4087,Dec 2021,          5.8%        ,6.1%,          1.5%        
4088,Nov 2021,          5.7%        ,5.6%,          1.4%        
4089,Oct 2021,          5.0%        ,4.6%,          1.3%        
4090,Sep 2021,          4.4%        ,4.7%,          1.1%        
4091,Aug 2021,          4.3%        ,3.9%,          0.9%        
4092,Jul 2021,          4.2%        ,3.5%,          0.6%        
4093,Jun 2021,          4.0%        ,3.4%,          1.8%        
4094,May 2021,          3.9%        ,4.0%,          1.5%        
4095,Apr 2021,          3.6%        ,2.2%,          1.4%        
4096,Mar 2021,          2.3%        ,1.6%,          1.4%        
4097,Feb 2021,          1.6%        ,1.6%,          1.3%        
4098,Jan 2021,          1.5%        ,1.1%,          1.4%        
4099,Dec 2020,          1.3%        ,0.9%,          1.6%        
4100,Nov 2020,          1.1%        ,1.2%,          1.4%        
4101,Oct 2020,          1.2%        ,1.5%,          1.8%        
4102,Sep 2020,          1.4%        ,1.3%,          2.2%        
4103,Aug 2020,          1.4%        ,1.1%,
4104,Jul 2020,          1.0%        ,1.2%,
4105,Jun 2020,          0.8%        ,0.5%,
4106,May 2020,          0.5%        ,-0.2%,
4107,Apr 2020,          0.5%        ,1.1%,
4108,Mar 2020,          1.3%        ,1.9%,
4109,Feb 2020,          1.8%        ,1.6%,
4110,Jan 2020,          1.7%        ,1.7%,
4111,Dec 2019,          1.6%        ,1.7%,
4112,Nov 2019,          1.5%        ,1.3%,
4113,Oct 2019,          1.3%        ,1.2%,
4114,Sep 2019,          1.3%        ,1.4%,
4115,Aug 2019,          1.4%        ,1.3%,
4116,Jul 2019,          1.4%        ,1.3%,
4117,Jun 2019,          1.4%        ,1.7%,
4118,May 2019,          1.5%        ,1.5%,
4119,Apr 2019,          1.5%        ,1.5%,
4120,Mar 2019,          1.5%        ,1.3%,
4121,Feb 2019,          1.3%        ,1.2%,
4122,Jan 2019,          1.4%        ,1.7%,
4123,Dec 2018,          1.7%        ,1.8%,
4124,Nov 2018,          1.8%        ,1.9%,
4125,Oct 2018,          2.0%        ,1.9%,
4126,Sep 2018,          2.0%        ,2.1%,
4127,Aug 2018,          2.2%        ,2.3%,
4128,Jul 2018,          2.3%        ,2.2%,
4129,Jun 2018,          2.2%        ,2.2%,
4130,May 2018,          2.3%        ,2.0%,
4131,Apr 2018,          2.0%        ,1.9%,          1.7%        
4132,Mar 2018,          2.0%        ,1.8%,          1.7%        
4133,Feb 2018,          1.8%        ,1.7%,          1.5%        
4134,Jan 2018,          1.7%        ,1.6%,          1.9%        
4135,Dec 2017,          1.7%        ,1.9%,          1.2%        
4136,Nov 2017,          1.8%        ,1.7%,          0.2%        
4137,Oct 2017,          1.6%        ,1.5%,          0.7%        
4138,Sep 2017,          1.6%        ,1.2%,
4139,Aug 2017,          1.4%        ,1.3%,
4140,Jul 2017,          1.4%        ,1.4%,
4141,Jun 2017,          1.4%        ,1.4%,
4142,May 2017,          1.4%        ,1.5%,
4143,Apr 2017,          1.7%        ,1.9%,
4144,Mar 2017,          1.8%        ,,
4145,Feb 2017,          2.1%        ,,
4146,Jan 2017,          1.9%        ,,
4147,Dec 2016,          1.6%        ,,
4148,Nov 2016,          1.4%        ,,
4149,Oct 2016,          1.4%        ,,
4150,Sep 2016,          1.2%        ,,
4151,Aug 2016,          1.0%        ,,
4152,Jul 2016,          0.8%        ,,
4153,Jun 2016,          0.9%        ,,
4154,May 2016,          0.9%        ,,
4155,Apr 2016,          1.1%        ,,
4156,Mar 2016,          0.8%        ,,
4157,Feb 2016,          1.0%        ,,
4158,Jan 2016,          1.3%        ,,
4159,Dec 2015,          0.6%        ,,
4160,Nov 2015,          0.4%        ,,
4161,Oct 2015,          0.2%        ,,
4162,Sep 2015,          0.2%        ,,
4163,Aug 2015,          0.3%        ,,
4164,Jul 2015,          0.3%        ,,
4165,Jun 2015,          0.3%        ,,
4166,May 2015,          0.2%        ,,
4167,Apr 2015,          0.1%        ,,
4168,Mar 2015,          0.3%        ,,
4169,Feb 2015,          0.3%        ,,
4170,Jan 2015,          0.2%        ,,
4171,Dec 2014,          0.8%        ,,
4172,Nov 2014,          1.2%        ,,
4173,Oct 2014,          1.4%        ,,
4174,Sep 2014,          1.4%        ,,
4175,Aug 2014,          1.5%        ,,
4176,Jul 2014,          1.6%        ,,
4177,Jun 2014,          1.6%        ,,
4178,May 2014,          1.8%        ,,
4179,Apr 2014,          1.6%        ,,
4180,Mar 2014,          1.1%        ,,
4181,Feb 2014,          0.9%        ,,          1.4%        
4182,Jan 2014,          1.2%        ,,          1.0%        
4183,Dec 2013,          1.1%        ,,          1.3%        
4184,Nov 2013,          0.9%        ,,          1.7%        
4185,Oct 2013,          0.7%        ,,          1.8%        
4186,Sep 2013,          0.9%        ,,          2.4%        
4187,Aug 2013,          1.2%        ,,          2.4%        
4188,Jul 2013,          1.3%        ,,          2.5%        
4189,Jun 2013,          1.3%        ,,          1.3%        
4190,May 2013,          1.1%        ,,          1.5%        
4191,Apr 2013,          0.7%        ,,
4192,Mar 2013,          1.0%        ,,
4193,Feb 2013,          1.3%        ,,
4194,Jan 2013,          1.2%        ,,
4195,Dec 2012,          1.4%        ,,
4196,Nov 2012,          1.4%        ,,
4197,Oct 2012,          1.7%        ,,
4198,Sep 2012,          1.6%        ,,
4199,Aug 2012,          1.5%        ,,
4200,Jul 2012,          1.3%        ,,
4201,Jun 2012,          1.5%        ,,
4202,May 2012,          1.5%        ,,
4203,Apr 2012,          1.9%        ,,
4204,Mar 2012,          2.1%        ,,
4205,Feb 2012,          2.3%        ,,
4206,Jan 2012,          2.4%        ,,
4207,Dec 2011,          2.5%        ,,
4208,Nov 2011,          2.6%        ,,
4209,Oct 2011,          2.7%        ,,
4210,Sep 2011,          2.9%        ,,
4211,Aug 2011,          2.9%        ,,
4212,Jul 2011,          2.8%        ,,
4213,Jun 2011,          2.6%        ,,
4214,May 2011,          2.6%        ,,
4215,Apr 2011,          2.2%        ,,
4216,Mar 2011,          1.8%        ,,
4217,Feb 2011,          1.6%        ,,
4218,Jan 2011,          1.2%        ,,
4219,Oct 2010,          1.2%        ,,
4220,Sep 2010,          1.4%        ,,
4221,Aug 2010,          1.4%        ,,
4222,Jul 2010,          1.5%        ,,
4223,Jun 2010,          1.4%        ,,
4224,May 2010,          1.9%        ,,
4225,Apr 2010,          2.0%        ,,
4226,Mar 2010,          2.0%        ,,
4227,Feb 2010,          1.8%        ,,
4228,Jan 2010,          2.1%        ,,
4229,Dec 2009,          2.1%        ,,
4230,Nov 2009,          1.5%        ,,
4231,Oct 2009,          0.2%        ,,          -0.5%        
4232,Sep 2009,          -0.6%        ,,          0.1%        
4233,Aug 2009,          -0.5%        ,,          0.4%        
4234,Jul 2009,          -0.8%        ,,          1.0%        
4235,Jun 2009,          -0.4%        ,,          0.7%        
4236,May 2009,          -0.2%        ,,          0.6%        
4237,Apr 2009,          0.5%        ,,
4238,Mar 2009,          0.6%        ,,
4239,Feb 2009,          0.9%        ,,
4240,Jan 2009,          0.8%        ,,
4241,Dec 2008,          0.8%        ,,
4242,Nov 2008,          1.4%        ,,
4243,Jun 2022,          1.0%        ,0.5%,          0.5%        
4244,May 2022,          0.6%        ,0.3%,          0.5%        
4245,Apr 2022,          0.2%        ,0.8%,          0.5%        
4246,Mar 2022,          0.9%        ,0.5%,          0.7%        
4247,Feb 2022,          0.6%        ,0.5%,          0.4%        
4248,Jan 2022,          0.6%        ,0.3%,          0.3%        
4249,Dec 2021,          0.4%        ,0.5%,          0.5%        
4250,Nov 2021,          0.6%        ,0.6%,          0.6%        
4251,Oct 2021,          0.6%        ,0.4%,          0.4%        
4252,Sep 2021,          0.3%        ,0.3%,          0.5%        
4253,Aug 2021,          0.4%        ,0.4%,          -0.2%        
4254,Jul 2021,          0.4%        ,0.2%,          0.1%        
4255,Jun 2021,          0.5%        ,0.1%,          0.1%        
4256,May 2021,          0.4%        ,0.3%,          0.0%        
4257,Apr 2021,          0.6%        ,0.2%,          0.0%        
4258,Mar 2021,          0.5%        ,0.3%,
4259,Feb 2021,          0.2%        ,0.5%,
4260,Jan 2021,          0.3%        ,0.3%,
4261,Dec 2020,          0.4%        ,-0.1%,
4262,Nov 2020,          0.0%        ,-0.1%,
4263,Oct 2020,          0.0%        ,-0.1%,
4264,Sep 2020,          0.2%        ,0.1%,
4265,Aug 2020,          0.3%        ,0.2%,
4266,Jul 2020,          0.3%        ,0.1%,
4267,Jun 2020,          0.4%        ,0.0%,
4268,May 2020,          0.1%        ,0.1%,
4269,Apr 2020,          -0.5%        ,0.1%,
4270,Mar 2020,          -0.3%        ,0.1%,
4271,Feb 2020,          0.1%        ,0.1%,
4272,Jan 2020,          0.1%        ,0.1%,
4273,Dec 2019,          0.3%        ,0.1%,
4274,Nov 2019,          0.2%        ,0.1%,
4275,Oct 2019,          0.2%        ,0.1%,
4276,Sep 2019,          0.0%        ,0.1%,
4277,Aug 2019,          0.0%        ,0.1%,
4278,Jul 2019,          0.2%        ,0.2%,
4279,Jun 2019,          0.1%        ,0.1%,
4280,May 2019,          0.2%        ,0.1%,
4281,Apr 2019,          0.3%        ,0.1%,
4282,Mar 2019,          0.2%        ,0.1%,
4283,Feb 2019,          0.1%        ,0.0%,
4284,Jan 2019,          -0.1%        ,0.1%,
4285,Dec 2018,          0.1%        ,0.1%,
4286,Nov 2018,          0.1%        ,0.1%,
4287,Oct 2018,          0.2%        ,0.1%,
4288,Sep 2018,          0.1%        ,0.1%,
4289,Aug 2018,          0.1%        ,0.1%,
4290,Jul 2018,          0.1%        ,0.1%,
4291,Jun 2018,          0.1%        ,0.1%,
4292,May 2018,          0.2%        ,0.1%,
4293,Apr 2018,          0.2%        ,0.0%,          0.0%        
4294,Mar 2018,          0.0%        ,0.0%,          0.1%        
4295,Feb 2018,          0.2%        ,0.0%,          0.3%        
4296,Jan 2018,          0.4%        ,0.0%,          0.2%        
4297,Dec 2017,          0.1%        ,0.0%,          0.1%        
4298,Nov 2017,          0.2%        ,0.0%,          -0.5%        
4299,Oct 2017,          0.1%        ,0.0%,          0.2%        
4300,Sep 2017,          0.4%        ,0.0%,
4301,Aug 2017,          0.2%        ,0.0%,
4302,Jul 2017,          0.1%        ,0.0%,
4303,Jun 2017,          0.0%        ,0.1%,
4304,May 2017,          -0.1%        ,0.0%,
4305,Apr 2017,          0.2%        ,0.0%,
4306,Mar 2017,          -0.2%        ,,
4307,Feb 2017,          0.1%        ,,
4308,Jan 2017,          0.4%        ,,
4309,Dec 2016,          0.2%        ,,
4310,Nov 2016,          0.0%        ,,
4311,Oct 2016,          0.2%        ,,
4312,Sep 2016,          0.2%        ,,
4313,Aug 2016,          0.1%        ,,
4314,Jul 2016,          0.0%        ,,
4315,Jun 2016,          0.1%        ,,
4316,May 2016,          0.2%        ,,
4317,Apr 2016,          0.3%        ,,
4318,Mar 2016,          0.1%        ,,
4319,Feb 2016,          -0.1%        ,,
4320,Jan 2016,          0.1%        ,,
4321,Dec 2015,          -0.1%        ,,
4322,Nov 2015,          0.0%        ,,
4323,Oct 2015,          0.1%        ,,
4324,Sep 2015,          -0.1%        ,,
4325,Aug 2015,          0.0%        ,,
4326,Jul 2015,          0.1%        ,,
4327,Jun 2015,          0.2%        ,,
4328,May 2015,          0.3%        ,,
4329,Apr 2015,          0.0%        ,,
4330,Mar 2015,          0.2%        ,,
4331,Feb 2015,          0.2%        ,,
4332,Jan 2015,          -0.4%        ,,
4333,Dec 2014,          -0.2%        ,,
4334,Nov 2014,          -0.2%        ,,
4335,Oct 2014,          0.1%        ,,
4336,Sep 2014,          0.1%        ,,
4337,Aug 2014,          0.0%        ,,
4338,Jul 2014,          0.1%        ,,
4339,Jun 2014,          0.2%        ,,
4340,May 2014,          0.3%        ,,
4341,Apr 2014,          0.2%        ,,
4342,Mar 2014,          0.2%        ,,
4343,Feb 2014,          0.1%        ,,          0.2%        
4344,Jan 2014,          0.1%        ,,          -0.2%        
4345,Dec 2013,          0.2%        ,,          0.0%        
4346,Nov 2013,          0.0%        ,,          0.4%        
4347,Oct 2013,          0.0%        ,,          0.6%        
4348,Sep 2013,          0.1%        ,,          0.7%        
4349,Aug 2013,          0.1%        ,,          0.2%        
4350,Jul 2013,          0.1%        ,,          0.7%        
4351,Jun 2013,          0.4%        ,,          0.1%        
4352,May 2013,          0.1%        ,,          0.7%        
4353,Apr 2013,          -0.3%        ,,          0.3%        
4354,Mar 2013,          -0.1%        ,,          0.5%        
4355,Feb 2013,          0.4%        ,,          0.4%        
4356,Jan 2013,          0.0%        ,,          0.0%        
4357,Dec 2012,          0.0%        ,,          0.3%        
4358,Nov 2012,          -0.2%        ,,          0.2%        
4359,Oct 2012,          0.1%        ,,          0.5%        
4360,Sep 2012,          0.4%        ,,
4361,Aug 2012,          0.4%        ,,
4362,Jul 2012,          0.0%        ,,
4363,Jun 2012,          0.1%        ,,
4364,May 2012,          -0.2%        ,,
4365,Apr 2012,          0.0%        ,,
4366,Mar 2012,          0.2%        ,,
4367,Feb 2012,          0.3%        ,,
4368,Jan 2012,          0.2%        ,,
4369,Dec 2011,          0.1%        ,,
4370,Nov 2011,          0.1%        ,,
